decision_id,episode_id,scenario_id,step_index,timestamp,region_id,robot_region,battery_soc,distance,estimated_move_time,estimated_energy,switch_cost,scene_weight,reachable,counterfactual_risk_gain
scenario_1_kitchen_pm_spike_ep02_d072,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,A,A,86.84000000000012,0.0,0.0,0.0,0.0,1.0,1,84.72632384671351
scenario_1_kitchen_pm_spike_ep02_d072,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,B,A,86.84000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,84.99538333173223
scenario_1_kitchen_pm_spike_ep02_d072,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,C,A,86.84000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,360.4104669030868
scenario_1_kitchen_pm_spike_ep02_d072,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,D,A,86.84000000000012,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,83.78172189582097
scenario_1_kitchen_pm_spike_ep02_d075,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,75,2026-08-01T09:37:30,A,B,86.60000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,84.68130586163716
scenario_1_kitchen_pm_spike_ep02_d075,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,75,2026-08-01T09:37:30,B,B,86.60000000000012,0.0,0.0,0.0,0.0,1.0,1,84.943542823097
scenario_1_kitchen_pm_spike_ep02_d075,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,75,2026-08-01T09:37:30,C,B,86.60000000000012,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,342.80871238930524
scenario_1_kitchen_pm_spike_ep02_d075,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,75,2026-08-01T09:37:30,D,B,86.60000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,83.8116405166104
scenario_1_kitchen_pm_spike_ep02_d078,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,78,2026-08-01T09:39:00,A,D,86.36000000000013,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,84.48615953268404
scenario_1_kitchen_pm_spike_ep02_d078,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,78,2026-08-01T09:39:00,B,D,86.36000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,84.74142992933457
scenario_1_kitchen_pm_spike_ep02_d078,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,78,2026-08-01T09:39:00,C,D,86.36000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,326.17608642940263
scenario_1_kitchen_pm_spike_ep02_d078,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,78,2026-08-01T09:39:00,D,D,86.36000000000013,0.0,0.0,0.0,0.0,1.0,1,83.68582368250532
scenario_1_kitchen_pm_spike_ep02_d081,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,81,2026-08-01T09:40:30,A,A,86.12000000000013,0.0,0.0,0.0,0.0,1.0,1,84.15488051547163
scenario_1_kitchen_pm_spike_ep02_d081,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,81,2026-08-01T09:40:30,B,A,86.12000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,84.40308197015088
scenario_1_kitchen_pm_spike_ep02_d081,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,81,2026-08-01T09:40:30,C,A,86.12000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,310.4551654441916
scenario_1_kitchen_pm_spike_ep02_d081,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,81,2026-08-01T09:40:30,D,A,86.12000000000013,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,83.41867137853092
scenario_1_kitchen_pm_spike_ep02_d084,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,84,2026-08-01T09:42:00,A,C,85.88000000000014,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,83.70044249355385
scenario_1_kitchen_pm_spike_ep02_d084,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,84,2026-08-01T09:42:00,B,C,85.88000000000014,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,83.941509812871
scenario_1_kitchen_pm_spike_ep02_d084,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,84,2026-08-01T09:42:00,C,C,85.88000000000014,0.0,0.0,0.0,0.0,1.0,1,295.5920647911622
scenario_1_kitchen_pm_spike_ep02_d084,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,84,2026-08-01T09:42:00,D,C,85.88000000000014,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,83.02353318875998
scenario_1_kitchen_pm_spike_ep02_d087,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,87,2026-08-01T09:43:30,A,D,85.64000000000014,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,83.13486621717254
scenario_1_kitchen_pm_spike_ep02_d087,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,87,2026-08-01T09:43:30,B,D,85.64000000000014,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,83.36876729938945
scenario_1_kitchen_pm_spike_ep02_d087,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,87,2026-08-01T09:43:30,C,D,85.64000000000014,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,281.5362163323796
scenario_1_kitchen_pm_spike_ep02_d087,scenario_1_kitchen_pm_spike_ep02,scenario_1_kitchen_pm_spike,87,2026-08-01T09:43:30,D,D,85.64000000000014,0.0,0.0,0.0,0.0,1.0,1,82.51277929786409
scenario_1_kitchen_pm_spike_ep03_d012,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,12,2026-08-01T09:06:00,A,D,90.94000000000003,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,27.713613244386465
scenario_1_kitchen_pm_spike_ep03_d012,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,12,2026-08-01T09:06:00,B,D,90.94000000000003,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,11.107973779436975
scenario_1_kitchen_pm_spike_ep03_d012,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,12,2026-08-01T09:06:00,C,D,90.94000000000003,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,221.11715734045606
scenario_1_kitchen_pm_spike_ep03_d012,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,12,2026-08-01T09:06:00,D,D,90.94000000000003,0.0,0.0,0.0,0.0,1.0,1,32.236122552284314
scenario_1_kitchen_pm_spike_ep03_d015,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,15,2026-08-01T09:07:30,A,A,90.70000000000003,0.0,0.0,0.0,0.0,1.0,1,29.47543251764432
scenario_1_kitchen_pm_spike_ep03_d015,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,15,2026-08-01T09:07:30,B,A,90.70000000000003,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,13.847591857052066
scenario_1_kitchen_pm_spike_ep03_d015,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,15,2026-08-01T09:07:30,C,A,90.70000000000003,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,338.39383387377586
scenario_1_kitchen_pm_spike_ep03_d015,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,15,2026-08-01T09:07:30,D,A,90.70000000000003,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,33.71411020790333
scenario_1_kitchen_pm_spike_ep03_d018,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,18,2026-08-01T09:09:00,A,C,90.46000000000004,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,32.20702589045504
scenario_1_kitchen_pm_spike_ep03_d018,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,18,2026-08-01T09:09:00,B,C,90.46000000000004,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,17.499124320238025
scenario_1_kitchen_pm_spike_ep03_d018,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,18,2026-08-01T09:09:00,C,C,90.46000000000004,0.0,0.0,0.0,0.0,1.0,1,473.5639455215028
scenario_1_kitchen_pm_spike_ep03_d018,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,18,2026-08-01T09:09:00,D,C,90.46000000000004,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,36.17973173061068
scenario_1_kitchen_pm_spike_ep03_d021,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,21,2026-08-01T09:10:30,A,D,90.22000000000004,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,35.46713594366088
scenario_1_kitchen_pm_spike_ep03_d021,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,21,2026-08-01T09:10:30,B,D,90.22000000000004,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,21.624754720212877
scenario_1_kitchen_pm_spike_ep03_d021,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,21,2026-08-01T09:10:30,C,D,90.22000000000004,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,573.3842844641637
scenario_1_kitchen_pm_spike_ep03_d021,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,21,2026-08-01T09:10:30,D,D,90.22000000000004,0.0,0.0,0.0,0.0,1.0,1,39.190603243852365
scenario_1_kitchen_pm_spike_ep03_d024,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,24,2026-08-01T09:12:00,A,B,89.98000000000005,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,39.36383268076338
scenario_1_kitchen_pm_spike_ep03_d024,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,24,2026-08-01T09:12:00,B,B,89.98000000000005,0.0,0.0,0.0,0.0,1.0,1,26.33578835313392
scenario_1_kitchen_pm_spike_ep03_d024,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,24,2026-08-01T09:12:00,C,B,89.98000000000005,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,641.1273647737777
scenario_1_kitchen_pm_spike_ep03_d024,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,24,2026-08-01T09:12:00,D,B,89.98000000000005,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,42.85373949278028
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,2026-08-01T09:13:30,A,C,89.74000000000005,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,43.57431987150176
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,2026-08-01T09:13:30,B,C,89.74000000000005,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,31.312470960212295
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,2026-08-01T09:13:30,C,C,89.74000000000005,0.0,0.0,0.0,0.0,1.0,1,675.9671075705976
scenario_1_kitchen_pm_spike_ep03_d027,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,27,2026-08-01T09:13:30,D,C,89.74000000000005,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,46.845355679064824
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,2026-08-01T09:15:00,A,A,89.50000000000006,0.0,0.0,0.0,0.0,1.0,1,48.67925829684168
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,2026-08-01T09:15:00,B,A,89.50000000000006,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,37.138323583163356
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,2026-08-01T09:15:00,C,A,89.50000000000006,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,710.5084792510588
scenario_1_kitchen_pm_spike_ep03_d030,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,30,2026-08-01T09:15:00,D,A,89.50000000000006,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,51.745186483127554
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,2026-08-01T09:16:30,A,B,89.26000000000006,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,52.957265767222225
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,2026-08-01T09:16:30,B,B,89.26000000000006,0.0,0.0,0.0,0.0,1.0,1,42.094653492077214
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,2026-08-01T09:16:30,C,B,89.26000000000006,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,680.943465970309
scenario_1_kitchen_pm_spike_ep03_d033,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,33,2026-08-01T09:16:30,D,B,89.26000000000006,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,55.8309821274629
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,2026-08-01T09:18:00,A,D,89.02000000000007,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,56.863741634101416
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,2026-08-01T09:18:00,B,D,89.02000000000007,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,46.639388948315855
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,2026-08-01T09:18:00,C,D,89.02000000000007,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,644.8108628770724
scenario_1_kitchen_pm_spike_ep03_d036,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,36,2026-08-01T09:18:00,D,D,89.02000000000007,0.0,0.0,0.0,0.0,1.0,1,59.55732918409444
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,2026-08-01T09:19:30,A,A,88.78000000000007,0.0,0.0,0.0,0.0,1.0,1,60.31198460297105
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,2026-08-01T09:19:30,B,A,88.78000000000007,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,50.68820665046792
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,2026-08-01T09:19:30,C,A,88.78000000000007,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,610.7751490504623
scenario_1_kitchen_pm_spike_ep03_d039,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,39,2026-08-01T09:19:30,D,A,88.78000000000007,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,62.83676491837946
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,2026-08-01T09:21:00,A,C,88.54000000000008,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,63.337325621031596
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,2026-08-01T09:21:00,B,C,88.54000000000008,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,54.278673674074525
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,2026-08-01T09:21:00,C,C,88.54000000000008,0.0,0.0,0.0,0.0,1.0,1,578.7084686986478
scenario_1_kitchen_pm_spike_ep03_d042,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,42,2026-08-01T09:21:00,D,C,88.54000000000008,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,65.70390692744331
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,2026-08-01T09:22:30,A,D,88.30000000000008,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,65.97265968137344
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,2026-08-01T09:22:30,B,D,88.30000000000008,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,57.44578778217965
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,2026-08-01T09:22:30,C,D,88.30000000000008,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,548.4909595165368
scenario_1_kitchen_pm_spike_ep03_d045,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,45,2026-08-01T09:22:30,D,D,88.30000000000008,0.0,0.0,0.0,0.0,1.0,1,68.19098190114028
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,2026-08-01T09:24:00,A,B,88.06000000000009,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,68.24860687844239
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,2026-08-01T09:24:00,B,B,88.06000000000009,0.0,0.0,0.0,0.0,1.0,1,60.222146474511874
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,2026-08-01T09:24:00,C,B,88.06000000000009,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,520.0102467772198
scenario_1_kitchen_pm_spike_ep03_d048,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,48,2026-08-01T09:24:00,D,B,88.06000000000009,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,70.32798382720148
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,2026-08-01T09:25:30,A,C,87.82000000000009,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,70.19366299984699
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,2026-08-01T09:25:30,B,C,87.82000000000009,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,62.638105091443094
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,2026-08-01T09:25:30,C,C,87.82000000000009,0.0,0.0,0.0,0.0,1.0,1,493.1609696349809
scenario_1_kitchen_pm_spike_ep03_d051,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,51,2026-08-01T09:25:30,D,C,87.82000000000009,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,72.14282191341772
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,2026-08-01T09:27:00,A,A,87.5800000000001,0.0,0.0,0.0,0.0,1.0,1,71.83434032924129
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,2026-08-01T09:27:00,B,A,87.5800000000001,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,64.72192467657601
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,2026-08-01T09:27:00,C,A,87.5800000000001,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,467.8443375827492
scenario_1_kitchen_pm_spike_ep03_d054,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,54,2026-08-01T09:27:00,D,A,87.5800000000001,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,73.66145889007225
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,2026-08-01T09:28:30,A,B,87.3400000000001,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,73.19529929155146
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,2026-08-01T09:28:30,B,B,87.3400000000001,0.0,0.0,0.0,0.0,1.0,1,66.49991025666054
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,2026-08-01T09:28:30,C,B,87.3400000000001,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,443.96771513846033
scenario_1_kitchen_pm_spike_ep03_d057,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,57,2026-08-01T09:28:30,D,B,87.3400000000001,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,74.90804031321682
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,2026-08-01T09:30:00,A,D,87.10000000000011,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,74.29947153135276
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,2026-08-01T09:30:00,B,D,87.10000000000011,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,67.99654015530223
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,2026-08-01T09:30:00,C,D,87.10000000000011,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,421.4442329579218
scenario_1_kitchen_pm_spike_ep03_d060,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,60,2026-08-01T09:30:00,D,D,87.10000000000011,0.0,0.0,0.0,0.0,1.0,1,75.90501544946255
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,2026-08-01T09:31:30,A,A,86.86000000000011,0.0,0.0,0.0,0.0,1.0,1,75.16817497713009
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,2026-08-01T09:31:30,B,A,86.86000000000011,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,69.23458691740757
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,2026-08-01T09:31:30,C,A,86.86000000000011,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,400.1924236870898
scenario_1_kitchen_pm_spike_ep03_d063,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,63,2026-08-01T09:31:30,D,A,86.86000000000011,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,76.67325028565938
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,2026-08-01T09:33:00,A,C,86.62000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,75.82122140868182
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,2026-08-01T09:33:00,B,C,86.62000000000012,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,70.23523038428357
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,2026-08-01T09:33:00,C,C,86.62000000000012,0.0,0.0,0.0,0.0,1.0,1,380.13588097454783
scenario_1_kitchen_pm_spike_ep03_d066,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,66,2026-08-01T09:33:00,D,C,86.62000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,77.23213317187901
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,2026-08-01T09:34:30,A,D,86.38000000000012,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,76.27701701163778
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,2026-08-01T09:34:30,B,D,86.38000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,71.01816342467532
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,2026-08-01T09:34:30,C,D,86.38000000000012,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,361.2029401659514
scenario_1_kitchen_pm_spike_ep03_d069,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,69,2026-08-01T09:34:30,D,D,86.38000000000012,0.0,0.0,0.0,0.0,1.0,1,77.59967357341452
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,A,B,86.14000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,76.55265637196271
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,B,B,86.14000000000013,0.0,0.0,0.0,0.0,1.0,1,71.60169079462662
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,C,B,86.14000000000013,5.656854249492381,12.570787221094179,0.9302382543609693,1.0,1.0,1,343.3263792967434
scenario_1_kitchen_pm_spike_ep03_d072,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,72,2026-08-01T09:36:00,D,B,86.14000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,77.79259437693327
scenario_1_kitchen_pm_spike_ep03_d075,scenario_1_kitchen_pm_spike_ep03,scenario_1_kitchen_pm_spike,75,2026-08-01T09:37:30,A,C,85.90000000000013,4.0,8.88888888888889,0.6577777777777778,1.0,1.0,1,76.6640103341714
